name,x,y,z
1,7,6,4
2,5,7,2
3,3,11,7
4,2,6,3
5,3,13,3
6,8,3,6
7,13,3,5
8,15,13,3
9,16,5,1
10,12,7,7
11,14,12,4
12,10,9,6
13,12,13,1
14,6,14,1
15,10,13,5
16,7,9,7
17,7,9,6
18,13,2,6
19,11,3,3
20,10,14,1
21,7,7,7
22,14,4,3
23,2,12,7
24,5,13,4
25,11,9,7
26,2,4,7
27,12,4,3
28,13,15,6
29,7,15,3
30,4,4,5
31,13,2,7
32,9,7,7
33,5,2,2
34,2,4,5
35,5,2,3
36,10,10,6
37,9,2,2
38,6,7,1
39,6,5,2
40,16,10,1
41,7,1,7
42,10,11,5
43,5,9,4
44,13,2,2
45,12,7,6
46,10,12,6
47,1,4,5
48,9,12,1
49,4,14,6
50,11,7,5
51,15,9,1
52,10,5,6
53,7,3,4
54,16,2,7
55,16,8,1
56,6,1,3
57,14,15,1
58,6,12,1
59,3,15,7
60,12,12,5
61,16,2,3
62,5,9,1
63,1,9,2
64,11,6,1
