name,x,y,z
1,1,11,2
2,2,7,6
3,7,5,7
4,6,10,1
5,14,9,3
6,6,1,3
7,9,11,5
8,9,4,5
9,2,11,2
10,10,10,1
11,6,7,2
12,8,6,3
13,15,13,5
14,5,10,5
15,9,10,7
16,8,15,6
17,7,7,1
18,8,9,3
19,6,11,2
20,16,9,3
21,16,3,6
22,4,13,4
23,8,13,4
24,1,7,5
25,13,8,2
26,9,12,5
27,4,14,3
28,15,15,4
29,14,10,7
30,8,2,4
31,7,15,3
32,15,5,1
33,6,15,1
34,14,15,3
35,1,5,6
36,16,9,4
37,4,11,3
38,11,7,6
39,16,1,2
40,2,1,6
41,12,5,7
42,6,9,3
43,15,4,3
44,1,10,4
45,8,1,7
46,6,9,5
47,2,8,2
48,1,10,7
49,10,1,5
50,10,13,7
51,1,1,6
52,14,15,4
53,13,14,1
54,10,13,6
55,11,3,1
56,5,13,2
57,4,13,1
58,14,8,6
59,4,11,6
60,1,4,1
61,14,7,7
62,9,1,5
63,1,4,7
64,11,5,3
65,16,6,6
66,9,5,3
67,1,12,4
68,16,2,2
69,7,2,6
70,8,11,1
71,3,14,7
72,13,5,5
73,9,7,2
74,9,2,5
75,4,10,6
76,16,3,1
77,11,8,6
78,14,9,5
79,14,5,2
80,8,12,3
81,13,6,4
82,5,10,2
83,2,9,7
84,14,13,1
85,6,8,6
86,7,5,6
87,5,15,6
88,1,8,4
89,8,1,2
90,9,3,5
