name,x,y,z
1,3,5,5
2,13,11,4
3,13,2,1
4,12,3,2
5,5,10,2
6,3,13,5
7,1,5,6
8,14,7,1
9,7,9,6
10,2,12,3
11,13,7,5
12,11,2,4
13,13,9,7
14,11,11,4
15,11,14,2
16,15,14,3
17,14,13,6
18,13,14,5
19,3,3,6
20,15,7,1
21,3,3,1
22,10,5,4
23,7,11,1
24,13,12,5
25,8,15,3
26,16,11,6
27,1,15,3
28,16,3,2
29,8,7,6
30,2,8,4
31,15,2,5
32,13,10,2
33,2,11,3
34,11,13,3
35,11,11,5
36,3,9,2
37,13,12,1
38,11,15,1
39,16,10,5
40,14,13,4
41,12,4,3
42,9,12,5
43,7,3,7
44,15,13,1
45,10,7,7
46,16,11,7
47,14,3,4
48,10,3,7
49,6,11,1
50,16,14,5
51,8,13,1
52,12,10,5
53,12,3,1
54,7,4,6
55,6,7,7
56,14,3,5
57,13,10,4
58,1,9,7
59,1,7,6
60,2,15,1
61,10,11,5
62,14,9,4
63,8,12,3
