name,x,y,z
1,15,12,2
2,15,13,2
3,6,15,4
4,9,4,7
5,9,5,5
6,2,4,5
7,8,3,7
8,3,12,2
9,3,10,7
10,14,9,5
11,11,15,1
12,3,13,2
13,16,14,6
14,2,7,4
15,8,4,4
16,5,1,6
17,10,4,1
18,10,9,6
19,9,4,5
20,6,7,2
21,7,15,2
22,15,14,2
23,1,10,1
24,10,14,5
25,6,13,5
26,6,2,1
27,1,10,4
28,12,14,5
29,7,3,1
30,1,2,5
31,4,7,7
32,2,5,1
33,12,6,2
34,15,10,1
35,13,4,4
36,1,13,4
37,10,10,6
38,4,2,1
39,3,15,3
40,14,8,3
41,6,6,6
42,2,8,4
43,15,2,2
44,2,14,5
45,7,1,6
46,11,8,2
47,2,11,7
48,7,2,5
49,10,10,2
50,15,13,5
51,3,5,7
52,2,11,4
53,5,12,5
54,10,8,3
55,6,1,4
56,10,11,3
57,12,6,3
58,7,2,1
59,9,2,2
60,15,8,5
61,7,12,2
62,1,4,5
63,9,13,2
64,3,11,2
65,15,12,6
66,5,6,3
67,4,13,4
68,11,14,5
69,13,3,6
70,5,1,3
71,10,4,6
72,15,12,1
73,8,8,4
74,5,13,3
75,13,8,7
76,7,5,2
77,10,6,3
78,3,8,7
79,15,7,4
80,2,5,2
81,11,2,2
82,10,8,5
83,10,2,7
84,2,13,2
