name,x,y,z
1,7,2,2
2,10,12,5
3,11,13,7
4,15,3,4
5,2,6,2
6,1,6,1
7,3,15,1
8,1,11,7
9,16,7,6
10,12,1,5
11,16,10,6
12,16,5,3
13,6,13,5
14,10,2,4
15,13,4,6
16,14,6,1
17,12,7,5
18,13,14,7
19,2,5,2
20,4,5,3
21,4,12,5
22,16,3,1
23,14,11,7
24,16,10,5
25,7,2,4
26,14,1,1
27,1,10,2
28,14,9,5
29,10,11,5
30,9,12,5
31,9,8,1
32,7,3,5
33,5,2,4
34,7,7,4
35,15,4,1
36,14,8,6
37,1,9,2
38,12,12,6
39,6,3,4
40,12,6,1
41,10,9,7
42,14,13,7
43,9,14,7
44,7,9,5
45,16,11,6
46,6,7,2
47,4,3,3
48,4,14,6
49,7,7,7
50,2,8,3
51,12,4,5
52,4,13,7
53,12,4,7
54,16,12,2
55,5,3,5
56,7,10,3
