name,x,y,z
1,9,5,1
2,3,1,3
3,6,10,4
4,10,9,7
5,7,9,4
6,16,12,1
7,5,6,5
8,1,12,2
9,9,10,5
10,9,1,3
11,10,14,6
12,14,10,7
13,15,1,6
14,9,2,7
15,10,10,2
16,11,13,5
17,10,8,7
18,2,1,6
19,16,5,1
20,14,2,6
21,3,13,1
22,14,12,5
23,5,5,5
24,4,13,3
25,11,11,3
26,3,5,5
27,12,13,1
28,13,13,1
29,10,4,4
30,3,12,2
31,16,15,2
32,9,15,2
33,10,3,4
34,13,7,1
35,14,9,3
36,13,1,3
37,1,11,4
38,12,9,3
39,14,11,5
40,12,15,4
41,3,3,1
42,8,11,3
43,8,13,4
44,12,12,7
45,8,2,4
46,1,8,3
47,3,6,7
48,4,14,6
49,7,9,1
50,13,7,6
51,3,10,6
52,1,13,2
53,13,4,1
54,5,11,3
