name,x,y,z
1,5,8,1
2,1,1,4
3,13,9,7
4,6,3,1
5,9,15,2
6,7,13,6
7,9,4,2
8,13,15,1
9,12,13,6
10,6,2,6
11,5,15,6
12,7,10,5
13,3,1,3
14,11,9,6
15,3,4,6
16,12,6,1
17,11,5,2
18,13,10,7
19,6,2,3
20,2,9,4
21,9,13,3
22,5,4,3
23,13,1,1
24,2,3,2
25,16,13,4
26,9,6,2
27,15,14,2
28,8,5,7
29,7,6,7
30,16,5,2
31,14,5,1
32,1,13,2
33,14,5,5
34,6,2,4
35,10,14,4
36,4,15,5
37,8,9,6
38,1,12,4
39,13,13,3
40,14,12,6
41,10,3,3
42,5,7,5
43,15,11,3
44,11,13,6
45,14,5,6
46,1,15,4
47,2,15,5
48,6,15,1
49,5,1,6
50,1,3,1
51,15,13,2
52,11,13,1
53,14,1,2
54,12,1,4
55,1,13,4
56,7,2,4
57,13,5,4
58,1,2,4
59,8,2,2
60,14,9,4
61,7,14,1
62,15,13,1
63,7,15,6
64,10,2,6
65,13,1,5
66,13,3,2
67,10,10,5
68,11,8,5
69,5,7,2
70,11,13,5
71,9,3,1
72,13,9,5
73,4,7,5
74,1,2,6
75,11,1,1
76,4,2,3
77,13,7,2
78,8,15,4
79,16,2,7
80,13,2,1
81,8,5,5
82,5,1,4
83,3,1,2
84,10,4,1
85,3,15,3
86,1,7,1
87,15,3,1
88,1,1,2
89,11,1,5
90,16,8,3
91,2,1,7
92,4,1,7
