name,x,y,z
1,15,2,1
2,2,11,2
3,9,3,3
4,16,10,2
5,11,4,7
6,11,13,4
7,12,6,1
8,15,6,2
9,3,7,7
10,14,11,5
11,3,15,1
12,16,15,7
13,7,8,5
14,12,5,4
15,5,10,3
16,1,15,4
17,5,13,3
18,6,9,4
19,13,6,5
20,8,10,6
21,15,11,3
22,9,7,6
23,4,11,6
24,3,12,1
25,7,8,1
26,16,14,5
27,7,15,4
28,15,11,5
29,9,2,4
30,9,8,1
31,6,9,3
32,8,13,4
33,12,9,7
34,11,3,4
35,4,3,7
36,11,8,5
37,11,5,3
38,12,7,2
39,4,13,3
40,12,2,6
41,12,6,6
42,4,11,3
43,7,11,7
44,9,7,3
45,2,10,4
46,7,11,1
47,11,9,7
48,13,2,3
49,10,3,3
50,11,15,2
51,12,10,3
52,15,7,5
53,9,8,3
54,8,6,4
55,12,7,1
