name,x,y,z
1,5,2,5
2,12,10,3
3,13,3,7
4,14,12,6
5,8,7,5
6,13,5,7
7,5,6,1
8,6,12,3
9,3,5,3
10,4,15,7
11,2,10,3
12,3,7,1
13,15,13,6
14,9,1,2
15,3,6,1
16,1,1,7
17,13,14,4
18,6,5,1
19,14,4,1
20,1,12,1
21,7,13,1
22,4,15,6
23,14,11,7
24,10,3,1
25,15,11,6
26,3,10,3
27,5,13,1
28,15,12,5
29,11,15,7
30,16,3,5
31,11,12,5
32,9,7,3
33,2,3,4
34,5,9,3
35,2,8,1
36,14,2,6
37,2,7,3
38,14,10,6
39,16,7,2
40,6,4,3
41,11,1,5
42,11,15,3
43,16,7,7
44,13,6,3
45,16,9,2
46,8,7,7
47,6,6,1
48,4,12,2
49,13,13,6
50,7,1,2
51,7,6,5
52,13,14,6
53,3,6,7
54,1,10,3
55,8,6,1
