name,x,y,z
1,1,10,7
2,13,2,3
3,15,4,2
4,10,7,2
5,6,11,3
6,10,10,6
7,6,12,4
8,14,13,2
9,16,3,2
10,2,12,1
11,5,7,6
12,16,7,6
13,6,7,1
14,4,11,1
15,11,6,7
16,2,1,6
17,11,7,7
18,11,5,1
19,6,14,3
20,16,2,1
21,5,9,4
22,1,10,1
23,3,8,4
24,6,3,1
25,4,14,6
26,15,12,3
27,7,12,3
28,10,14,5
29,15,9,4
30,11,11,7
31,8,3,4
32,5,13,5
33,2,6,1
34,16,13,7
35,8,6,2
36,16,2,3
37,15,14,4
38,9,6,1
39,5,15,4
40,5,4,7
41,12,10,5
42,13,2,6
43,7,5,5
44,2,14,1
45,7,5,7
46,12,4,4
47,4,15,4
48,10,4,4
49,1,1,7
50,11,7,3
51,6,4,2
52,7,3,7
53,1,6,1
54,10,2,6
55,6,1,3
