name,x,y,z
1,4,8,6
2,13,7,1
3,8,8,4
4,9,12,3
5,11,12,5
6,9,3,2
7,10,1,6
8,10,12,4
9,1,5,5
10,13,7,6
11,11,8,7
12,10,8,5
13,10,7,1
14,6,6,6
15,15,6,4
16,16,5,2
17,14,2,3
18,3,9,6
19,2,15,4
20,15,12,4
21,4,15,5
22,16,10,1
23,16,11,6
24,2,1,3
25,9,13,1
26,12,14,7
27,11,11,1
28,7,1,3
29,13,2,1
30,16,2,4
31,6,10,5
32,14,6,3
33,1,13,5
34,6,9,3
35,5,4,7
36,12,4,2
37,1,13,2
38,4,12,4
39,7,7,3
40,6,12,5
41,8,15,7
42,5,3,1
43,4,11,4
44,4,1,3
45,13,13,3
46,15,12,6
47,10,3,3
48,1,12,4
49,13,5,6
50,6,13,6
51,16,7,1
52,13,6,4
53,15,5,2
54,15,14,3
55,11,3,2
56,11,12,2
57,7,12,6
58,7,8,6
59,4,4,4
60,16,13,6
61,4,15,6
62,13,9,7
63,8,9,2
64,3,8,6
65,4,7,3
66,9,14,2
67,4,1,1
68,3,4,4
69,5,15,7
70,5,8,7
71,12,3,7
72,6,7,6
73,2,13,1
74,2,10,7
75,2,3,7
