name,x,y,z
1,15,7,2
2,12,11,2
3,5,8,3
4,15,3,5
5,13,5,4
6,11,13,1
7,6,10,3
8,4,2,4
9,1,8,6
10,3,15,6
11,14,7,1
12,1,8,2
13,6,15,3
14,4,7,7
15,2,6,5
16,2,12,4
17,11,3,1
18,9,2,3
19,7,9,3
20,10,12,5
21,14,13,2
22,8,1,3
23,14,8,1
24,7,8,7
25,4,15,3
26,14,12,4
27,14,10,4
28,10,9,6
29,11,10,2
30,7,9,2
31,12,4,1
32,1,7,5
33,6,8,5
34,15,8,5
35,1,2,6
36,5,10,4
37,12,7,2
38,4,6,2
39,15,10,7
40,9,10,2
41,12,8,4
42,12,2,5
43,14,6,5
44,9,11,5
45,6,15,7
46,14,5,5
47,9,8,7
48,14,15,6
49,13,11,1
50,16,15,5
51,6,15,6
52,9,11,1
53,16,6,3
54,4,2,3
55,7,3,2
56,13,12,1
57,6,5,7
58,14,5,2
59,14,8,6
60,1,8,5
61,15,9,4
62,4,13,1
63,8,9,3
64,3,10,3
65,7,2,5
66,4,11,2
67,3,7,3
68,5,5,4
69,1,13,6
70,13,2,2
71,2,6,1
72,13,7,3
73,10,11,2
74,1,7,3
75,13,11,4
