name,x,y,z
1,16,8,1
2,7,6,2
3,14,3,7
4,4,13,3
5,9,11,1
6,14,10,4
7,4,6,3
8,10,15,2
9,15,12,1
10,6,8,1
11,12,6,4
12,10,5,1
13,8,4,4
14,4,8,3
15,13,6,5
16,3,9,7
17,7,7,6
18,16,1,6
19,11,13,1
20,14,5,1
21,13,3,6
22,15,1,1
23,7,4,6
24,10,8,3
25,1,3,1
26,4,3,4
27,12,12,6
28,9,15,7
29,9,6,2
30,14,7,2
31,11,5,6
32,11,2,2
33,3,4,1
34,11,9,3
35,10,14,6
36,9,14,2
37,7,1,5
38,15,10,3
39,14,10,7
40,1,9,7
41,16,13,2
42,12,9,5
43,11,14,3
44,3,4,2
45,2,4,7
46,12,1,5
47,4,2,5
48,8,10,2
49,16,4,1
50,15,5,7
51,5,14,4
52,2,14,5
53,14,5,3
54,2,13,1
55,15,2,2
56,11,12,2
57,13,9,3
58,14,14,4
59,2,7,3
60,3,12,2
61,15,1,6
62,14,5,5
63,15,1,5
64,15,4,7
65,13,7,3
66,5,1,4
67,14,1,1
68,13,11,5
69,12,7,5
70,10,14,7
71,4,3,2
72,14,11,1
73,8,8,3
74,3,1,6
75,13,12,2
