name,x,y,z
1,15,2,2
2,2,3,2
3,12,15,2
4,11,12,7
5,10,15,4
6,15,14,3
7,11,14,5
8,12,10,5
9,8,6,7
10,12,2,5
11,16,5,2
12,2,10,3
13,7,14,2
14,6,7,7
15,9,5,1
16,8,8,6
17,1,12,7
18,8,6,5
19,7,15,7
20,8,6,1
21,3,3,5
22,15,14,4
23,5,6,1
24,11,6,3
25,12,5,5
26,15,4,6
27,1,14,3
28,3,10,5
29,9,14,1
30,5,9,7
31,12,13,4
32,15,2,3
33,6,2,1
34,3,12,6
35,13,11,5
36,16,4,6
37,13,14,5
38,10,5,3
39,5,11,2
40,4,4,3
41,3,10,7
42,11,3,5
43,13,2,2
44,14,11,7
45,16,14,2
46,8,6,3
47,13,8,7
48,2,15,5
49,16,6,5
50,13,13,2
51,16,8,5
52,5,2,3
53,1,9,6
54,10,4,7
55,16,9,7
56,14,4,6
57,3,2,1
58,1,10,4
59,16,13,4
60,10,10,2
61,1,11,1
62,4,2,2
63,14,2,2
64,6,15,5
65,16,13,2
66,8,1,6
67,10,7,4
68,3,8,6
69,6,15,1
70,1,1,2
71,12,8,3
72,15,1,4
73,10,10,7
74,14,7,7
