name,x,y,z
1,7,14,6
2,5,14,6
3,5,12,6
4,2,2,3
5,8,3,6
6,1,15,4
7,11,10,4
8,16,7,6
9,1,14,1
10,4,12,2
11,5,5,4
12,13,10,5
13,7,15,3
14,1,2,4
15,4,15,6
16,16,1,3
17,16,7,5
18,2,15,3
19,7,10,2
20,12,4,7
21,16,15,4
22,7,6,6
23,15,6,4
24,7,6,7
25,11,4,7
26,8,1,7
27,2,5,2
28,8,12,6
29,16,4,4
30,11,3,1
31,4,7,3
32,16,4,3
33,6,2,6
34,8,5,2
35,12,13,5
36,8,5,4
37,2,4,5
38,16,13,1
39,15,13,2
40,9,3,5
41,16,4,6
42,3,10,6
43,13,10,7
44,7,9,7
45,8,4,2
46,16,5,3
47,1,8,6
48,5,4,1
49,12,4,4
50,13,11,7
51,16,3,4
52,10,10,3
53,1,7,1
54,16,6,1
55,7,11,2
56,6,6,5
57,15,14,2
58,5,2,2
59,13,6,2
60,13,14,2
61,4,11,2
62,2,7,2
63,12,12,7
64,7,13,3
65,9,13,4
66,7,10,6
67,3,15,1
68,12,11,7
69,2,1,5
70,10,8,1
71,10,15,2
72,13,15,2
73,9,12,7
74,16,12,6
