name,x,y,z
1,2,11,3
2,14,8,1
3,8,3,2
4,1,12,7
5,9,4,3
6,9,12,6
7,8,12,1
8,8,12,3
9,12,5,3
10,12,14,3
11,13,7,4
12,9,11,4
13,14,15,4
14,9,15,2
15,7,15,2
16,5,12,1
17,13,3,3
18,10,4,6
19,2,8,7
20,4,13,5
21,2,11,7
22,7,13,6
23,1,2,2
24,9,13,7
25,6,8,2
26,6,14,3
27,15,12,3
28,3,12,5
29,8,10,4
30,11,4,7
31,1,13,4
32,14,8,3
33,12,4,6
34,4,5,5
35,9,3,4
36,9,5,6
37,2,6,3
38,15,10,1
39,14,8,4
40,5,5,6
41,2,2,7
42,12,15,5
43,8,15,1
44,14,12,6
45,6,2,7
46,4,6,4
47,12,11,2
48,5,14,4
49,16,5,4
50,14,1,2
51,6,3,6
52,15,14,3
53,5,14,2
54,5,13,4
55,11,9,7
56,7,1,3
57,16,2,1
58,1,5,2
59,12,4,7
60,15,9,6
61,1,13,6
62,5,9,6
63,10,5,5
64,14,11,2
65,13,2,1
66,1,2,3
67,11,13,1
68,5,15,7
69,13,3,6
70,12,12,4
71,10,11,2
72,2,7,3
73,6,14,6
74,2,14,2
75,3,3,4
76,5,13,1
77,9,4,6
78,3,11,5
79,15,4,1
80,10,7,7
