name,x,y,z
1,14,11,2
2,6,8,2
3,15,4,5
4,13,15,3
5,3,9,6
6,1,1,7
7,1,10,6
8,12,6,6
9,13,12,7
10,14,10,5
11,9,14,4
12,2,13,1
13,13,8,5
14,13,15,5
15,14,14,2
16,13,5,3
17,9,8,2
18,8,4,2
19,15,4,6
20,16,7,3
21,13,4,6
22,12,8,1
23,6,10,3
24,6,13,5
25,5,12,6
26,16,5,1
27,15,13,1
28,13,4,1
29,2,7,5
30,14,1,7
31,16,5,5
32,9,2,1
33,5,10,4
34,14,14,6
35,9,11,2
36,14,3,3
37,4,15,1
38,13,8,2
39,2,5,6
40,7,5,3
41,15,9,2
42,13,3,3
43,9,4,1
44,14,4,4
45,15,7,5
46,1,15,5
47,12,1,4
48,7,12,5
49,13,15,1
50,11,12,6
51,7,6,4
52,9,10,7
53,12,1,6
54,12,10,1
55,9,9,6
56,8,13,5
57,5,5,6
58,6,13,4
59,1,12,3
60,14,10,3
61,12,13,3
62,11,1,6
63,12,13,2
64,5,5,4
65,10,1,5
66,4,6,1
67,16,11,1
68,11,10,7
69,15,1,3
70,8,6,4
71,8,2,5
72,14,10,1
73,4,8,6
74,14,6,1
75,6,15,3
76,12,2,3
77,14,3,4
78,10,6,6
79,16,8,4
80,1,10,3
81,9,3,2
82,13,10,5
83,13,13,6
84,5,4,5
85,8,8,2
