name,x,y,z
1,12,1,5
2,7,15,6
3,9,12,5
4,8,7,2
5,4,13,6
6,16,14,2
7,4,3,2
8,7,4,3
9,3,7,7
10,9,12,3
11,13,5,6
12,2,3,6
13,9,6,3
14,12,7,3
15,4,5,6
16,14,14,6
17,15,8,4
18,11,9,7
19,16,8,7
20,8,9,7
21,11,5,1
22,4,12,6
23,7,8,4
24,5,1,4
25,1,11,2
26,3,7,3
27,11,6,3
28,6,8,5
29,5,4,4
30,4,10,5
31,10,8,2
32,1,9,6
33,15,7,4
34,5,4,7
35,15,10,6
36,8,14,4
37,13,13,3
38,10,2,6
39,1,10,4
40,16,7,2
41,8,9,1
42,10,3,7
43,12,5,4
44,8,7,4
45,14,13,4
46,8,8,5
47,4,5,5
48,1,10,2
49,7,10,7
50,13,10,1
51,2,13,1
52,2,15,3
53,8,11,1
54,8,14,7
55,15,8,5
56,13,12,7
57,5,14,7
58,10,10,4
59,10,15,3
60,14,14,3
61,9,13,2
62,2,12,1
63,2,2,3
64,9,14,1
65,12,1,4
66,10,3,5
67,6,4,5
68,1,6,2
69,11,8,1
70,4,14,4
71,10,9,4
72,6,9,4
73,2,7,4
74,11,4,7
75,12,6,2
76,8,2,6
77,9,6,4
78,4,6,6
79,11,9,1
80,6,3,6
81,11,14,4
82,16,1,7
83,7,2,7
84,15,10,3
85,5,8,4
