name,x,y,z
1,2,9,4
2,6,10,3
3,10,1,2
4,13,5,5
5,2,8,5
6,10,14,1
7,2,11,2
8,4,12,2
9,9,8,2
10,12,10,2
11,16,15,5
12,9,9,5
13,15,3,4
14,3,15,5
15,11,4,4
16,1,7,2
17,2,2,2
18,8,1,3
19,4,5,4
20,6,7,5
21,7,8,3
22,8,12,7
23,6,13,5
24,12,6,5
25,1,2,5
26,1,3,3
27,3,5,4
28,16,12,7
29,10,10,5
30,4,9,3
31,7,7,3
32,9,15,1
33,6,6,6
34,10,8,4
35,11,13,6
36,3,12,2
37,8,11,7
38,2,10,2
39,13,12,3
40,14,7,7
41,4,11,6
42,11,2,2
43,8,6,5
44,10,10,7
45,14,14,6
46,15,3,2
47,16,7,5
48,14,4,7
49,14,3,2
50,6,7,1
51,15,7,6
52,12,2,4
53,15,2,1
54,12,14,7
55,15,2,5
56,4,2,1
57,8,15,5
58,14,7,4
59,14,1,6
60,3,10,5
61,11,5,6
62,2,6,7
63,6,7,2
64,5,2,1
65,3,13,7
66,5,4,5
67,6,2,7
68,1,7,3
69,2,4,7
70,5,15,4
71,2,5,6
72,12,7,2
73,10,9,6
74,7,12,2
75,10,6,2
76,8,14,1
77,6,3,4
78,7,5,2
79,8,5,4
80,10,13,1
81,4,1,3
82,4,6,3
83,15,1,5
84,12,14,1
85,4,5,5
