name,x,y,z
1,9,3,3
2,1,13,2
3,16,9,7
4,16,8,1
5,13,5,6
6,16,7,4
7,15,9,4
8,11,8,2
9,9,5,3
10,13,15,7
11,14,12,7
12,16,14,6
13,11,7,3
14,8,9,1
15,3,2,2
16,16,14,3
17,6,14,2
18,2,3,2
19,14,1,7
20,11,6,4
21,4,9,3
22,9,7,3
23,13,1,3
24,8,1,2
25,7,3,1
26,11,6,6
27,2,14,2
28,13,6,2
29,4,12,7
30,1,9,5
31,14,12,3
32,9,13,2
33,5,11,6
34,4,8,5
35,1,10,3
36,3,8,6
37,13,8,3
38,15,8,6
39,12,7,7
40,13,6,5
41,5,3,6
42,8,7,6
43,6,12,5
44,15,2,4
45,13,6,6
46,5,11,2
47,11,9,3
48,15,13,7
49,1,8,1
50,9,5,2
51,12,5,7
52,12,12,4
53,15,5,1
54,16,9,1
55,14,7,3
56,9,6,6
57,15,12,4
58,8,12,6
59,4,7,1
60,9,3,5
61,10,12,2
62,13,10,2
63,3,3,4
64,6,13,5
65,9,15,7
66,16,10,4
67,3,7,5
68,16,7,3
69,15,1,6
70,10,5,7
71,6,6,2
72,8,15,4
73,16,7,2
74,5,13,5
75,4,9,6
76,1,5,7
77,8,4,1
78,12,15,6
79,10,5,2
80,6,15,7
81,1,3,1
82,12,9,7
83,2,3,6
84,13,1,4
85,3,9,5
