name,x,y,z
1,10,1,4
2,14,15,5
3,3,9,5
4,10,1,6
5,12,4,6
6,4,2,6
7,7,11,4
8,9,7,3
9,2,4,6
10,10,2,3
11,3,3,7
12,11,9,7
13,16,12,5
14,11,8,6
15,8,15,2
16,5,7,1
17,11,5,4
18,7,3,7
19,12,13,5
20,3,9,4
21,2,13,6
22,7,13,4
23,4,15,4
24,15,7,3
25,16,1,1
26,8,6,1
27,9,2,7
28,16,10,1
29,10,10,5
30,15,8,6
31,4,9,6
32,5,10,7
33,14,8,1
34,14,5,6
35,14,7,7
36,4,12,4
37,11,15,5
38,15,1,4
39,14,9,2
40,9,2,2
41,1,8,7
42,3,7,3
43,5,7,5
44,13,11,7
45,8,11,7
46,13,14,4
47,5,4,4
48,3,15,1
49,10,6,5
50,11,12,3
51,9,5,1
52,14,13,4
53,5,13,6
54,3,2,2
55,5,9,7
56,9,11,5
57,16,14,2
58,2,10,3
59,4,15,1
60,7,7,2
61,4,13,7
62,3,3,2
63,3,4,4
64,14,13,7
65,7,3,1
66,14,14,3
67,1,6,7
68,2,3,5
69,4,3,3
70,15,5,3
71,6,2,4
72,2,1,4
73,3,15,2
74,13,4,6
75,4,4,4
76,12,12,7
77,2,3,4
78,5,9,6
79,2,12,2
80,7,9,2
81,4,1,1
82,1,13,3
83,3,7,5
84,7,6,6
85,16,8,2
86,14,2,7
87,2,8,6
88,4,11,1
89,3,7,4
90,13,11,5
91,15,13,7
92,6,3,4
93,1,14,2
