name,x,y,z
1,10,8,4
2,5,14,7
3,11,14,5
4,6,3,6
5,1,14,6
6,14,9,4
7,2,5,2
8,10,9,1
9,14,2,6
10,4,13,3
11,15,11,5
12,16,2,2
13,11,13,1
14,2,13,1
15,10,1,1
16,13,5,2
17,6,13,2
18,9,6,5
19,5,5,3
20,6,7,3
21,1,3,4
22,7,9,6
23,9,12,6
24,5,11,2
25,10,10,1
26,4,15,1
27,8,14,7
28,7,15,7
29,9,5,3
30,16,11,7
31,16,3,4
32,13,2,5
33,3,2,5
34,14,3,2
35,14,13,7
36,8,11,1
37,13,6,2
38,14,13,1
39,7,1,3
40,1,1,5
41,1,4,1
42,15,5,1
43,3,1,6
44,6,3,3
45,16,10,5
46,13,14,2
47,2,6,3
48,7,11,1
49,7,9,5
50,1,13,1
51,2,10,3
52,16,7,2
53,9,13,1
54,15,6,1
55,15,1,5
56,3,2,6
57,4,2,3
58,11,15,3
59,4,1,1
60,1,14,2
61,14,5,1
62,2,2,4
63,4,7,3
64,6,5,3
65,7,2,2
66,9,13,5
67,11,6,4
68,16,6,2
69,3,4,6
70,11,14,1
71,12,15,4
72,11,1,1
73,16,12,5
74,5,13,6
75,7,5,1
76,9,8,3
77,13,9,4
78,5,9,1
79,16,8,2
80,11,4,6
81,6,5,1
82,4,4,1
83,10,3,2
84,4,13,2
85,2,8,2
86,5,2,7
87,13,5,1
88,3,12,4
89,5,7,4
90,13,3,3
91,6,2,1
92,10,6,6
93,15,4,2
94,5,15,6
95,6,3,1
96,12,5,2
97,2,12,2
98,5,9,6
99,9,13,4
