name,x,y,z
1,15,8,5
2,6,6,4
3,8,14,6
4,10,8,1
5,16,4,2
6,12,1,3
7,16,1,6
8,2,9,3
9,14,8,3
10,8,12,1
11,10,2,1
12,7,9,2
13,14,6,2
14,15,9,3
15,10,11,2
16,3,15,3
17,5,10,7
18,7,11,6
19,14,7,2
20,3,3,1
21,2,6,3
22,4,15,1
23,5,9,2
24,12,12,3
25,7,6,4
26,5,6,6
27,9,15,2
28,1,2,5
29,11,14,2
30,16,15,6
31,9,3,6
32,4,10,4
33,11,2,3
34,11,11,4
35,5,13,4
36,8,7,3
37,10,1,6
38,7,5,6
39,1,7,6
40,12,10,4
41,12,13,4
42,15,10,2
43,7,8,4
44,11,4,7
45,10,7,6
46,7,3,3
47,6,3,2
48,12,5,6
49,14,15,7
50,10,3,5
51,12,15,7
52,6,14,2
53,3,5,1
54,6,1,2
55,3,13,5
56,5,11,5
57,6,1,6
58,13,9,4
59,2,5,7
60,2,3,4
61,11,3,1
62,2,2,4
63,3,6,2
64,10,6,1
65,12,5,2
66,1,10,2
67,10,14,3
68,6,4,2
69,2,10,1
70,9,2,5
71,13,7,3
72,16,15,4
73,16,11,5
74,11,1,1
75,11,14,7
76,14,7,6
77,8,10,4
78,15,6,3
79,8,6,3
80,16,3,5
81,10,11,6
82,11,15,6
83,15,1,2
84,11,4,2
85,7,15,1
86,6,12,1
87,14,3,1
88,9,7,1
89,14,13,5
90,16,6,5
91,6,12,7
92,4,4,4
93,4,3,6
94,13,13,7
95,9,13,2
96,7,5,5
97,14,15,1
98,8,7,6
99,15,11,1
