name,x,y,z
1,5,10,2
2,1,9,3
3,5,11,2
4,4,1,5
5,15,2,2
6,16,15,3
7,3,12,3
8,14,8,1
9,10,14,7
10,10,11,7
11,13,8,3
12,3,1,7
13,6,14,6
14,12,7,4
15,5,1,5
16,5,3,5
17,7,5,1
18,11,1,7
19,3,7,3
20,9,15,4
21,9,10,4
22,1,9,6
23,15,10,2
24,6,15,3
25,9,6,7
26,2,13,2
27,2,1,2
28,4,6,6
29,7,4,4
30,4,1,7
31,11,1,2
32,1,14,1
33,2,12,3
34,14,14,3
35,12,4,7
36,3,10,6
37,5,9,5
38,10,9,7
39,16,4,4
40,11,13,2
41,6,12,4
42,9,12,3
43,13,3,2
44,14,3,4
45,11,4,5
46,1,8,2
47,11,5,2
48,14,4,4
49,10,13,1
50,3,10,2
51,6,6,1
52,3,3,7
53,16,6,2
54,5,5,4
55,14,6,1
56,16,15,7
57,15,7,3
58,15,6,5
59,2,8,6
60,15,14,7
61,7,14,4
62,7,8,7
63,2,15,6
64,5,9,2
65,7,12,3
66,5,12,1
67,12,3,5
68,13,13,3
69,15,6,7
70,6,10,3
71,15,10,5
72,8,4,6
73,13,5,6
74,11,13,6
75,4,5,6
76,13,14,3
77,15,2,3
78,12,2,1
79,11,12,2
80,5,10,4
81,15,12,6
82,4,14,3
83,7,1,6
84,16,1,2
85,2,3,4
86,15,13,3
87,12,12,2
88,13,4,7
89,2,7,5
90,3,14,3
91,11,14,5
92,4,4,3
93,16,14,7
94,3,8,7
95,3,3,2
96,6,1,4
97,13,12,7
98,15,3,4
99,2,5,3
