name,x,y,z
1,13,5,1
2,7,2,6
3,8,15,6
4,16,12,2
5,3,15,3
6,5,5,3
7,15,11,3
8,7,7,6
9,2,12,3
10,7,9,5
11,11,2,7
12,7,7,5
13,7,7,3
14,2,8,3
15,8,2,7
16,3,8,1
17,9,12,3
18,6,2,2
19,1,9,5
20,5,4,2
21,15,15,5
22,7,4,4
23,15,6,2
24,14,4,6
25,14,15,2
26,9,13,2
27,15,15,7
28,15,10,6
29,7,2,7
30,12,11,5
31,16,13,2
32,1,6,6
33,6,15,4
34,7,10,4
35,2,15,4
36,16,4,6
37,11,8,6
38,4,14,7
39,5,7,2
40,3,3,3
41,12,14,7
42,7,1,6
43,15,5,2
44,7,13,2
45,14,14,6
46,1,15,3
47,13,13,7
48,15,4,3
49,16,10,4
50,3,13,6
51,3,2,2
52,9,2,1
53,16,13,4
54,8,3,5
55,9,2,4
56,5,15,2
57,4,14,5
58,5,6,5
59,6,8,5
60,6,5,2
61,11,9,2
62,16,6,2
63,10,5,4
64,11,10,4
65,13,3,5
