name,x,y,z
1,14,15,4
2,12,5,5
3,16,3,4
4,11,15,4
5,15,3,2
6,5,9,2
7,2,10,4
8,13,3,3
9,9,6,2
10,4,7,2
11,4,2,4
12,7,13,5
13,2,10,2
14,16,1,6
15,7,9,5
16,13,6,2
17,9,9,3
18,4,2,6
19,4,15,3
20,12,4,5
21,10,7,5
22,5,7,4
23,5,1,5
24,4,2,1
25,4,1,6
26,14,1,2
27,16,13,4
28,5,13,3
29,1,6,4
30,12,4,6
31,8,15,4
32,14,4,7
33,16,11,4
34,9,5,1
35,9,5,3
36,6,8,4
37,6,11,6
38,7,6,2
39,8,13,4
40,11,5,7
41,14,4,1
42,13,5,4
43,10,8,4
44,16,2,3
45,2,12,6
46,1,8,3
47,14,13,2
48,1,11,2
49,15,8,7
50,11,5,6
51,5,15,4
52,7,15,2
53,15,7,2
54,12,12,2
55,2,9,7
56,9,12,5
57,8,15,6
58,5,11,2
59,7,1,2
60,15,14,5
61,8,14,3
62,9,14,1
63,3,12,2
64,6,3,3
65,1,14,6
