name,x,y,z
1,12,8,7
2,11,13,4
3,8,7,4
4,1,1,7
5,12,5,4
6,3,1,1
7,9,8,7
8,3,8,5
9,14,10,6
10,3,13,1
11,8,12,7
12,16,15,5
13,7,6,4
14,1,8,3
15,13,7,6
16,3,6,7
17,10,7,1
18,6,6,6
19,13,12,3
20,15,9,3
21,15,14,6
22,14,13,3
23,11,12,1
24,14,13,2
25,14,1,4
26,15,12,3
27,13,13,2
28,14,2,3
29,14,9,4
30,11,1,2
31,13,11,3
32,4,7,7
33,10,10,4
34,7,12,7
35,8,14,7
36,5,6,7
37,3,1,6
38,5,3,6
39,16,7,6
40,1,9,5
41,15,7,3
42,4,6,7
43,16,13,2
44,12,4,4
45,15,8,3
46,4,8,5
47,11,14,5
48,15,5,1
49,1,15,5
50,10,2,6
51,7,5,1
52,8,12,5
53,15,1,5
