name,x,y,z
1,13,13,1
2,4,5,6
3,1,9,1
4,2,11,7
5,1,15,4
6,5,8,1
7,2,6,3
8,1,5,4
9,11,4,5
10,2,12,1
11,12,5,6
12,2,2,7
13,15,9,5
14,6,12,2
15,7,10,7
16,11,10,3
17,3,10,6
18,1,8,3
19,5,15,5
20,7,6,3
21,5,8,2
22,6,1,5
23,5,12,3
24,4,5,7
25,10,1,6
26,14,7,4
27,7,7,6
28,2,14,2
29,7,5,7
30,10,10,2
31,7,1,1
32,10,13,5
33,9,2,7
34,8,2,6
35,14,4,2
36,3,3,7
37,9,5,4
38,1,10,7
39,9,2,2
40,8,10,4
41,15,4,3
42,4,13,3
43,9,7,2
44,9,2,5
45,1,6,2
46,16,1,2
47,16,2,7
48,9,8,4
49,9,15,7
50,8,11,5
51,3,2,7
52,7,3,6
53,6,15,7
