name,x,y,z
1,10,6,3
2,13,7,6
3,12,14,3
4,5,3,1
5,2,11,3
6,8,7,5
7,11,12,4
8,6,9,3
9,14,13,1
10,1,13,1
11,11,13,5
12,12,3,2
13,9,15,7
14,1,5,3
15,7,10,6
16,9,4,4
17,8,14,1
18,16,2,3
19,15,6,2
20,10,7,1
21,15,1,7
22,15,6,3
23,12,11,5
24,4,4,2
25,3,6,7
26,6,5,3
27,2,5,7
28,7,6,7
29,7,6,6
30,6,2,5
31,14,5,7
32,4,9,4
33,16,9,3
34,13,13,1
35,1,2,3
36,8,4,2
37,5,3,2
38,13,1,1
39,7,15,1
40,14,14,7
41,12,9,2
42,15,11,2
43,10,11,5
44,2,4,1
45,13,11,6
46,1,10,5
47,1,7,7
48,5,13,4
49,13,14,1
50,3,8,6
51,16,3,7
52,15,8,3
53,14,7,5
54,2,8,2
55,10,9,7
56,10,7,5
57,8,2,5
58,4,1,6
59,11,15,2
60,12,2,6
61,15,11,6
