name,x,y,z
1,12,15,1
2,14,14,3
3,2,3,7
4,7,14,6
5,4,11,3
6,15,15,6
7,7,5,6
8,8,15,1
9,7,3,1
10,13,5,7
11,15,15,5
12,10,5,7
13,15,2,7
14,3,4,3
15,8,9,4
16,10,13,6
17,3,5,3
18,12,3,6
19,14,6,6
20,1,6,1
21,7,14,4
22,5,14,2
23,14,2,5
24,16,3,4
25,3,10,5
26,15,6,7
27,5,15,1
28,9,2,1
29,11,4,7
30,8,15,3
31,15,1,4
32,6,2,6
33,13,4,7
34,10,1,7
35,9,12,7
36,6,3,4
37,15,4,4
38,7,15,2
39,11,3,1
40,2,12,7
41,7,4,5
42,14,14,1
43,7,14,1
44,6,15,5
45,8,10,4
46,4,1,2
47,16,2,7
48,10,10,2
49,8,11,4
50,11,4,4
51,5,13,6
52,9,6,6
53,4,7,1
54,9,4,1
55,15,12,6
56,5,11,6
57,16,2,4
58,3,3,5
59,11,4,6
60,11,13,6
61,2,1,4
62,10,9,7
63,12,14,5
64,4,3,4
65,2,8,2
66,6,8,7
67,3,12,5
68,15,11,6
69,12,11,6
70,3,8,5
71,3,13,7
72,16,1,1
73,13,5,4
74,12,5,5
