name,x,y,z
1,11,12,6
2,15,2,5
3,4,6,6
4,2,10,4
5,3,3,7
6,16,13,2
7,4,2,1
8,4,11,3
9,4,3,1
10,15,15,7
11,3,2,3
12,13,8,1
13,12,7,1
14,11,6,6
15,3,1,7
16,8,4,7
17,15,15,4
18,16,6,5
19,1,1,1
20,4,6,7
21,6,13,4
22,7,15,4
23,8,11,1
24,7,13,4
25,2,11,4
26,15,9,6
27,4,11,5
28,8,4,4
29,8,4,5
30,7,13,2
31,2,6,7
32,15,3,6
33,9,14,6
34,6,9,5
35,9,15,3
36,2,4,3
37,6,7,2
38,15,3,4
39,15,5,2
40,11,11,2
41,16,12,4
42,10,7,1
43,13,3,5
44,3,1,6
45,7,7,4
46,11,14,6
47,16,8,7
48,9,6,7
49,11,8,3
50,6,7,5
51,5,7,1
52,6,2,6
53,7,11,7
54,15,2,6
55,5,1,6
56,14,9,4
57,9,10,2
58,12,8,4
59,3,14,4
60,9,5,2
61,13,10,1
62,5,5,5
63,11,10,1
64,7,2,1
65,1,12,5
66,15,8,5
67,2,14,4
68,6,11,4
69,11,10,6
70,7,9,6
71,6,15,2
72,15,4,4
73,16,6,4
74,4,11,2
75,11,15,7
76,6,1,5
77,10,11,6
78,9,4,2
79,15,7,6
80,4,1,7
81,15,1,4
82,4,15,4
83,16,12,5
