name,x,y,z
1,4,8,7
2,11,9,6
3,2,3,3
4,10,2,5
5,7,12,3
6,4,9,4
7,7,14,5
8,14,3,6
9,1,1,4
10,14,12,7
11,9,2,4
12,3,12,4
13,15,10,5
14,15,14,6
15,2,10,4
16,7,4,7
17,13,8,7
18,12,5,1
19,9,13,6
20,10,7,5
21,5,10,4
22,9,13,1
23,8,5,5
24,16,4,7
25,7,4,4
26,14,7,5
27,14,7,2
28,8,11,4
29,10,9,7
30,8,14,1
31,8,4,3
32,1,4,5
33,6,5,4
34,13,15,3
35,13,7,1
36,6,2,1
37,14,4,3
38,11,6,5
39,7,12,6
40,7,2,2
41,8,2,1
42,6,9,3
43,3,5,7
44,16,7,5
45,9,4,5
46,13,5,6
47,1,15,6
48,15,11,2
49,16,15,7
50,15,10,2
51,10,2,3
52,7,7,1
53,2,13,1
54,7,8,7
55,3,2,4
56,10,1,5
57,2,4,4
58,14,15,5
59,3,6,1
60,5,11,6
61,10,5,7
62,5,4,3
63,2,11,3
64,11,5,7
65,10,4,5
66,8,6,4
67,10,15,3
68,14,2,4
69,6,1,4
70,7,1,6
71,14,14,6
72,2,15,2
73,8,12,1
74,5,2,3
75,2,13,3
76,8,11,2
77,4,11,3
78,14,2,1
79,13,14,4
80,3,4,5
81,15,8,2
82,7,13,5
83,10,8,6
