name,x,y,z
1,5,5,2
2,4,7,2
3,5,12,7
4,7,12,7
5,5,8,3
6,12,15,7
7,4,4,3
8,14,5,1
9,6,3,3
10,12,11,3
11,4,11,3
12,8,8,6
13,16,10,4
14,5,12,5
15,3,5,3
16,6,9,6
17,7,2,2
18,11,9,7
19,11,9,4
20,4,3,6
21,5,12,2
22,11,14,3
23,4,3,5
24,14,7,7
25,1,8,4
26,3,5,6
27,4,7,4
28,12,15,6
29,16,11,6
30,5,8,5
31,9,13,4
32,7,1,4
33,2,12,4
34,5,12,1
35,8,3,6
36,10,6,6
37,11,7,1
38,8,13,7
39,12,13,3
40,5,13,6
41,13,12,6
42,8,12,5
43,1,7,7
44,5,10,5
45,15,11,6
46,4,8,5
47,5,13,4
48,16,8,5
49,4,1,5
50,8,14,2
51,3,8,4
52,7,11,2
53,13,9,6
54,9,12,6
55,9,6,5
56,15,15,5
57,10,4,4
58,1,9,4
59,1,13,6
60,1,6,5
61,11,4,5
62,11,2,5
63,15,7,3
64,2,13,6
65,5,5,5
66,4,7,3
67,1,7,2
68,1,10,6
69,12,2,3
70,2,15,4
71,2,10,4
72,3,10,3
73,5,7,7
74,14,11,1
75,3,10,2
76,15,5,5
77,16,2,4
78,10,12,2
79,10,5,4
80,1,13,3
81,1,1,3
82,3,11,6
83,13,12,5
84,4,8,6
85,1,12,5
86,4,15,5
87,11,1,4
88,7,3,1
89,15,9,6
