name,x,y,z
1,10,3,4
2,9,14,5
3,16,14,6
4,7,1,2
5,5,14,1
6,12,1,2
7,13,4,5
8,14,15,3
9,4,15,4
10,12,8,4
11,15,7,5
12,2,12,2
13,8,6,4
14,13,11,5
15,1,8,6
16,6,6,4
17,14,5,6
18,2,1,4
19,15,10,4
20,5,14,2
21,1,4,3
22,16,15,1
23,2,9,1
24,6,7,7
25,4,8,5
26,12,8,1
27,5,8,4
28,8,15,6
29,7,13,2
30,12,13,3
31,10,10,5
32,14,13,7
33,12,4,5
34,5,8,5
35,11,11,7
36,7,4,5
37,12,10,7
38,14,15,5
39,6,4,3
40,5,9,6
41,3,4,5
42,8,12,6
43,3,2,1
44,15,14,5
45,14,4,1
46,5,8,1
47,2,13,2
48,14,4,3
49,9,3,7
50,10,9,6
51,1,11,3
52,10,14,3
53,2,14,2
54,7,8,4
55,11,9,6
56,1,2,5
57,3,5,1
58,12,15,4
59,4,2,6
60,2,8,7
61,5,12,1
62,8,3,6
63,8,15,3
64,6,12,6
65,8,3,4
66,5,15,1
67,9,14,7
68,12,12,4
69,16,14,7
70,15,9,6
71,8,6,2
72,5,1,3
73,8,1,6
74,13,13,7
75,16,9,3
76,14,12,5
77,7,1,5
78,13,1,2
79,10,1,6
80,10,7,7
81,14,1,3
82,5,1,6
83,16,11,3
84,10,9,3
85,3,10,6
86,13,15,5
87,13,4,2
88,16,11,5
89,1,14,3
90,1,6,6
91,4,2,2
92,1,5,7
93,12,10,3
94,6,10,4
95,15,12,3
96,10,3,6
97,11,11,2
98,8,1,1
