name,x,y,z
1,11,2,3
2,16,2,3
3,9,8,4
4,15,7,3
5,7,12,7
6,3,15,2
7,15,3,5
8,4,6,4
9,12,11,3
10,1,13,1
11,13,5,2
12,11,8,1
13,10,7,1
14,14,11,5
15,2,3,7
16,11,7,3
17,3,9,4
18,2,3,1
19,16,15,4
20,8,14,3
21,5,5,2
22,13,3,7
23,4,3,3
24,7,11,4
25,4,14,5
26,10,4,1
27,11,13,4
28,7,5,1
29,4,14,7
30,10,15,5
31,14,5,7
32,13,4,2
33,16,9,7
34,9,12,4
35,13,8,2
36,6,10,1
37,10,14,3
38,4,14,1
39,15,7,4
40,5,13,4
41,16,9,4
42,10,7,2
43,10,3,3
44,7,1,3
45,12,8,4
46,6,14,5
47,12,9,7
48,12,11,4
49,14,9,3
50,11,11,3
51,4,3,6
52,7,8,4
53,6,8,1
54,3,10,3
55,1,3,2
56,3,9,6
57,1,2,4
58,8,12,3
59,14,11,1
60,12,14,4
61,7,15,2
62,8,7,7
63,14,8,2
64,15,13,4
65,13,13,7
66,13,10,4
67,4,1,4
68,8,7,5
69,5,12,1
70,12,8,7
71,13,3,3
72,13,11,2
73,4,6,2
74,13,15,3
75,4,7,5
76,1,13,4
77,4,15,4
78,11,2,4
79,11,7,4
80,8,10,5
81,1,11,1
82,5,1,6
83,7,6,5
84,1,3,4
85,7,2,5
86,9,15,6
87,5,5,5
88,4,9,6
