name,x,y,z
1,16,12,2
2,1,13,5
3,3,12,3
4,6,2,7
5,5,4,6
6,14,11,4
7,13,6,7
8,3,6,6
9,8,7,3
10,11,14,6
11,13,12,2
12,10,11,7
13,6,3,3
14,10,3,5
15,10,10,3
16,15,6,7
17,13,2,1
18,8,12,3
19,7,2,4
20,5,5,7
21,12,12,3
22,3,8,6
23,15,7,2
24,4,2,2
25,9,6,5
26,9,7,1
27,16,2,3
28,10,12,2
29,4,10,5
30,6,10,3
31,11,10,5
32,4,7,1
33,2,6,2
34,13,5,1
35,12,13,7
36,9,8,7
37,12,8,2
38,6,8,1
39,2,12,4
40,5,1,1
41,4,5,5
42,16,10,2
43,4,10,6
44,2,3,7
45,7,2,7
46,1,6,3
47,1,2,2
48,14,2,1
49,13,9,5
50,1,9,7
51,6,10,7
52,4,13,2
53,13,9,4
54,7,15,5
55,13,2,5
56,6,11,1
57,8,12,4
58,12,1,5
59,3,15,1
60,13,2,4
61,15,13,2
62,12,6,7
63,16,13,1
64,13,7,6
65,2,5,4
66,14,7,1
67,2,10,1
68,9,9,7
69,11,7,2
70,13,14,2
71,2,8,2
72,12,7,2
73,15,14,3
74,8,5,7
75,13,13,7
76,7,8,4
77,7,5,6
78,5,3,1
79,2,1,4
80,9,9,6
81,4,7,3
82,3,11,7
83,1,7,3
84,2,3,6
85,1,3,7
86,1,11,2
87,14,3,1
88,4,8,6
