name,x,y,z
1,14,4,2
2,5,4,6
3,16,13,1
4,5,7,6
5,4,10,7
6,8,15,3
7,2,5,6
8,2,10,1
9,3,15,1
10,13,4,7
11,3,6,6
12,14,9,7
13,2,6,1
14,14,7,1
15,12,13,4
16,11,7,6
17,15,2,3
18,16,9,7
19,12,5,7
20,14,8,6
21,16,12,6
22,16,3,5
23,13,7,1
24,4,7,5
25,3,15,4
26,15,3,3
27,1,9,2
28,8,2,2
29,9,13,2
30,3,11,3
31,14,2,3
32,6,15,5
33,14,14,4
34,11,12,5
35,15,7,4
36,5,4,3
37,14,10,2
38,2,11,1
39,13,3,1
40,2,3,1
41,10,7,3
42,3,3,6
43,7,10,2
44,9,10,6
45,16,11,2
46,9,8,5
47,15,4,5
48,15,4,6
49,13,13,4
50,5,14,5
51,6,3,3
