name,x,y,z
1,2,11,5
2,3,8,5
3,13,6,6
4,10,15,4
5,11,14,7
6,12,12,5
7,12,3,7
8,14,6,1
9,8,11,7
10,2,10,6
11,5,10,2
12,1,10,2
13,15,11,4
14,8,6,1
15,11,11,4
16,3,3,2
17,8,1,5
18,14,13,6
19,7,6,4
20,9,12,1
21,6,14,1
22,12,15,6
23,2,11,7
24,14,7,6
25,16,9,3
26,12,12,2
27,6,2,5
28,1,11,3
29,4,1,5
30,5,11,6
31,12,15,1
32,6,10,2
33,7,9,1
34,8,12,1
35,10,10,4
36,9,12,3
37,9,11,1
38,12,9,1
39,1,15,5
40,4,5,4
41,3,7,6
42,7,12,3
43,3,7,1
44,4,14,7
45,10,10,2
46,11,7,7
47,13,15,2
48,14,12,5
49,12,1,2
50,7,1,4
51,7,11,2
52,4,7,6
53,12,5,5
54,13,5,2
55,4,14,6
56,10,13,5
57,5,9,3
58,11,13,6
59,2,3,6
60,7,1,7
61,5,10,3
62,11,9,1
63,7,1,5
64,13,10,5
65,5,12,1
66,13,9,6
67,7,15,1
68,9,7,4
69,8,1,1
70,14,8,5
71,4,15,7
72,11,3,5
73,14,3,5
