name,x,y,z
1,1,5,5
2,8,8,4
3,8,3,3
4,6,6,4
5,1,3,2
6,8,7,4
7,10,3,7
8,3,13,1
9,1,2,6
10,13,2,2
11,14,10,1
12,10,11,7
13,7,13,1
14,14,13,1
15,1,1,4
16,12,3,6
17,12,15,4
18,14,12,3
19,16,3,1
20,2,14,2
21,10,6,2
22,5,15,7
23,15,12,2
24,5,7,6
25,10,7,6
26,10,4,2
27,4,5,4
28,5,12,3
29,8,7,2
30,10,10,2
31,10,2,1
32,1,3,7
33,10,5,6
34,10,15,5
35,1,15,5
36,13,13,7
37,7,5,3
38,5,7,1
39,8,12,1
40,2,8,6
41,7,6,4
42,3,4,6
43,14,7,2
44,9,1,6
45,7,14,1
46,4,14,5
47,2,6,6
48,10,13,4
49,9,7,5
50,4,15,6
51,14,5,3
52,5,5,2
53,2,13,6
54,8,15,7
55,11,3,1
56,4,12,6
57,16,14,2
58,2,8,1
59,1,9,2
60,7,7,2
61,13,13,4
62,13,10,3
63,10,7,5
64,9,8,1
65,11,6,3
66,9,14,4
67,1,11,1
68,11,5,2
69,5,3,1
70,10,11,4
71,13,13,2
72,8,6,5
73,15,9,7
74,7,14,3
75,13,11,2
76,7,4,2
77,4,13,5
78,6,14,7
79,5,12,5
80,8,4,5
81,9,2,4
82,16,8,6
83,11,7,3
84,2,14,1
85,8,14,4
86,1,2,2
87,15,2,5
88,10,1,5
89,16,14,7
90,14,7,5
91,1,2,5
92,16,9,4
