name,x,y,z
1,14,14,6
2,10,6,7
3,12,8,7
4,16,1,1
5,4,4,2
6,12,7,7
7,3,13,1
8,13,9,3
9,14,5,3
10,7,1,1
11,15,14,2
12,7,14,5
13,9,6,2
14,3,1,4
15,14,14,1
16,1,5,6
17,13,4,6
18,1,14,1
19,11,6,4
20,10,5,3
21,8,3,1
22,13,7,1
23,3,2,1
24,9,8,2
25,14,2,1
26,4,6,4
27,6,4,4
28,8,11,4
29,12,1,5
30,15,14,1
31,1,13,3
32,4,12,3
33,7,6,4
34,5,1,2
35,2,13,3
36,10,2,4
37,3,12,1
38,6,9,2
39,3,14,3
40,12,7,5
41,10,2,1
42,8,8,4
43,15,9,5
44,16,11,7
45,11,5,7
46,8,9,5
47,1,7,6
48,15,10,2
49,1,9,3
50,4,12,2
51,5,12,3
52,15,3,7
53,1,6,2
54,4,7,6
55,12,13,5
56,10,9,4
57,11,4,7
58,7,1,2
59,2,4,1
60,4,9,1
61,16,10,4
62,10,8,3
63,1,14,7
64,7,15,2
65,15,13,7
66,7,15,5
67,8,6,4
68,1,4,1
69,5,8,1
70,10,7,1
71,6,2,6
72,8,14,7
73,11,2,3
74,5,11,7
75,4,10,5
76,11,14,4
77,8,2,6
78,2,11,5
79,8,5,2
80,4,13,3
81,5,10,7
82,14,2,6
83,6,14,3
84,1,2,3
85,3,13,7
86,7,10,7
87,9,14,7
88,3,10,3
89,3,2,7
90,10,15,4
91,3,7,6
92,3,3,4
