name,x,y,z
1,1,7,4
2,4,2,3
3,14,9,6
4,4,9,2
5,4,2,4
6,15,10,2
7,16,1,3
8,5,11,2
9,6,14,5
10,8,4,1
11,8,10,5
12,7,12,7
13,12,2,4
14,5,9,5
15,8,12,4
16,2,2,7
17,12,12,3
18,1,2,4
19,13,8,2
20,9,8,5
21,1,5,6
22,10,13,6
23,4,7,5
24,4,5,5
25,11,12,5
26,14,7,7
27,13,10,5
28,5,2,3
29,3,7,4
30,5,3,7
31,11,13,2
32,1,7,3
33,16,2,6
34,13,6,6
35,14,15,6
36,6,13,3
37,2,12,5
38,1,1,2
39,3,11,2
40,2,6,5
41,11,10,7
42,11,5,6
43,7,4,3
44,1,11,1
45,15,14,6
46,14,14,5
47,4,6,7
48,2,4,5
49,7,10,4
50,12,9,4
51,3,15,5
52,13,8,4
53,10,10,3
54,4,4,6
55,7,6,3
56,10,5,4
57,14,8,6
58,14,12,7
59,2,10,4
60,3,1,4
61,4,1,2
62,3,5,6
63,3,5,1
64,2,10,2
65,1,15,2
66,13,3,6
67,11,5,1
68,4,15,3
69,9,6,6
70,1,13,1
71,16,1,2
72,11,4,6
73,9,15,5
74,7,15,1
75,2,13,3
76,4,15,7
77,9,9,6
78,6,5,6
79,12,1,1
80,7,2,7
81,7,9,3
82,3,2,2
83,15,5,4
84,2,10,6
85,16,8,5
86,3,3,2
87,14,9,5
88,1,8,1
89,16,15,3
90,8,13,5
91,5,3,3
92,11,5,2
