name,x,y,z
1,12,14,5
2,4,8,4
3,2,3,6
4,5,6,5
5,9,3,5
6,4,1,7
7,14,10,3
8,4,7,5
9,1,3,1
10,15,13,5
11,5,7,7
12,9,10,1
13,1,7,2
14,9,14,2
15,3,12,4
16,13,11,6
17,6,8,5
18,15,4,5
19,7,6,7
20,15,8,2
21,12,3,3
22,9,2,5
23,3,4,3
24,13,4,5
25,15,10,4
26,13,4,7
27,2,11,3
28,16,6,1
29,9,5,4
30,1,8,7
31,3,10,6
32,9,6,3
33,11,10,3
34,12,14,4
35,16,9,3
36,13,13,1
37,12,10,6
38,15,15,4
39,9,7,2
40,1,1,5
41,12,8,3
42,7,5,3
43,9,3,7
44,8,10,7
45,1,6,2
46,16,2,7
47,16,10,5
48,4,11,4
49,9,7,3
50,16,5,4
51,14,5,5
52,6,2,2
53,4,5,4
54,9,13,1
55,8,9,6
56,4,11,5
57,12,14,1
58,3,1,1
59,9,11,1
60,3,3,4
61,7,14,7
62,3,7,3
63,12,4,3
64,12,4,6
65,16,5,7
66,1,10,7
67,5,8,2
68,4,3,4
69,2,8,5
70,7,14,2
71,4,3,3
72,6,3,3
73,2,11,1
74,6,15,5
75,8,14,6
76,7,13,3
77,2,15,1
78,16,4,3
79,2,15,6
80,8,8,5
81,15,5,5
82,4,8,7
83,7,4,4
84,10,12,7
85,15,2,1
86,2,4,5
87,7,11,2
88,14,2,5
89,7,1,7
90,13,1,5
91,12,12,2
92,15,9,4
