name,x,y,z
1,3,2,5
2,5,6,3
3,7,13,2
4,15,10,6
5,9,3,7
6,9,10,7
7,1,1,2
8,11,2,2
9,16,11,5
10,8,5,1
11,4,1,2
12,11,14,5
13,3,7,4
14,13,14,7
15,13,15,4
16,14,8,4
17,6,9,4
18,12,14,1
19,6,13,6
20,12,10,3
21,8,12,1
22,14,14,4
23,4,5,3
24,4,15,3
25,1,3,6
26,8,9,6
27,3,11,6
28,13,11,4
29,13,1,6
30,14,12,4
31,14,15,1
32,7,10,5
33,13,13,3
34,9,3,1
35,9,3,6
36,15,4,3
37,5,1,4
38,9,7,6
39,12,9,6
40,2,14,4
41,9,15,1
42,12,7,7
43,15,7,1
44,15,2,7
45,16,7,2
46,7,2,5
47,14,10,3
48,11,13,1
49,14,5,7
50,14,12,6
51,13,10,5
52,13,10,4
53,14,13,3
54,15,9,7
55,3,5,3
56,6,14,7
57,16,10,4
58,15,6,6
59,8,12,2
60,6,4,3
61,9,13,5
62,16,10,2
63,12,14,2
64,8,13,4
65,2,8,3
66,4,1,3
67,16,7,3
68,13,9,2
69,14,9,2
70,10,4,5
71,6,2,3
72,13,10,6
73,16,4,2
74,12,3,3
75,2,6,1
76,8,6,6
77,8,12,3
78,4,11,7
79,5,5,2
80,15,13,6
81,3,9,2
82,10,1,5
83,7,14,3
84,10,11,3
85,13,8,4
86,13,3,5
87,5,9,4
88,10,8,5
89,8,13,2
90,16,4,1
91,16,4,7
92,9,10,3
93,12,15,4
94,10,5,6
95,10,15,2
96,11,2,4
97,15,9,3
98,15,5,5
99,14,5,4
