name,x,y,z
1,2,6,3
2,1,15,2
3,5,6,3
4,1,1,2
5,4,14,5
6,5,3,3
7,5,8,2
8,1,7,4
9,11,4,5
10,14,9,3
11,8,14,7
12,5,13,4
13,7,13,3
14,14,5,7
15,4,7,5
16,13,7,1
17,14,2,7
18,5,4,1
19,14,7,4
20,10,15,4
21,16,5,3
22,16,2,4
23,7,9,6
24,4,2,2
25,8,9,7
26,3,8,3
27,8,12,3
28,12,4,6
29,14,13,1
30,5,15,1
31,4,7,3
32,15,4,1
33,9,14,5
34,13,12,5
35,8,13,7
36,4,1,7
37,10,12,1
38,9,15,2
39,12,3,5
40,16,4,3
41,1,3,6
42,16,11,7
43,10,3,3
44,15,5,3
45,9,10,3
46,11,2,4
47,3,12,6
48,3,15,3
49,13,1,2
50,12,8,4
51,13,14,7
52,14,11,7
53,4,12,5
54,6,2,3
55,5,7,3
56,8,10,2
57,3,4,5
58,4,5,3
59,1,6,6
60,5,12,2
61,16,5,1
62,11,12,4
63,5,1,1
64,13,11,1
65,13,11,6
66,2,12,2
67,14,14,7
68,12,1,3
69,10,10,3
70,16,11,4
71,6,2,5
72,11,12,3
73,12,10,1
74,5,6,2
75,3,11,3
76,12,4,4
77,14,14,4
78,13,1,3
79,3,8,1
80,3,4,7
81,7,3,6
82,7,9,1
83,13,14,6
84,4,3,3
85,6,13,3
86,14,13,4
87,3,2,5
88,12,4,2
89,14,7,5
90,10,13,1
91,5,10,3
92,9,14,2
93,14,8,2
94,4,6,5
95,16,11,1
96,3,11,5
97,6,13,1
98,1,4,4
99,10,6,4
