name,x,y,z
1,7,15,5
2,14,2,1
3,16,4,6
4,1,1,3
5,11,12,6
6,7,5,5
7,14,13,6
8,6,5,3
9,9,7,6
10,15,13,3
11,12,11,5
12,16,15,5
13,16,6,5
14,7,13,1
15,13,5,4
16,16,15,7
17,4,5,2
18,10,2,4
19,15,7,6
20,3,13,5
21,2,13,2
22,10,6,4
23,8,12,3
24,14,9,3
25,9,4,3
26,16,5,2
27,2,9,1
28,2,4,2
29,11,5,4
30,5,14,3
31,4,5,6
32,8,12,1
33,10,14,2
34,3,4,3
35,16,8,1
36,9,12,7
37,13,6,7
38,13,14,1
39,14,6,2
40,8,12,5
41,8,10,3
42,12,11,4
43,14,13,7
44,15,2,4
45,7,6,5
46,14,6,7
47,2,2,4
48,3,8,3
49,10,2,6
50,13,3,6
51,8,11,2
52,2,7,4
53,3,7,7
54,16,6,2
55,8,1,4
56,2,7,3
57,16,2,6
58,2,14,6
59,15,3,1
