name,x,y,z
1,7,14,1
2,3,14,1
3,4,1,7
4,16,10,3
5,13,5,5
6,15,2,7
7,5,13,5
8,9,8,6
9,8,7,4
10,3,11,7
11,13,4,2
12,15,8,1
13,2,13,6
14,16,6,6
15,2,4,2
16,11,11,3
17,1,13,6
18,7,5,4
19,7,5,5
20,9,6,6
21,15,11,7
22,2,8,7
23,1,7,7
24,6,7,6
25,11,9,5
26,12,7,1
27,4,7,4
28,13,7,2
29,13,13,2
30,15,15,2
31,4,12,5
32,1,13,2
33,6,6,6
34,16,6,4
35,8,13,3
36,16,13,1
37,6,7,7
38,16,4,2
39,16,9,6
40,6,11,3
41,15,3,4
42,14,4,3
43,8,2,1
44,8,1,7
45,14,3,4
46,14,10,1
47,8,5,7
48,2,6,3
49,12,14,1
50,3,1,6
51,14,5,1
52,10,8,7
53,6,3,1
54,12,8,2
55,12,7,4
56,5,13,4
57,4,15,2
58,14,2,3
59,16,15,6
