name,x,y,z
1,3,8,2
2,2,4,6
3,10,8,2
4,14,2,2
5,12,4,3
6,4,3,5
7,9,1,4
8,6,6,7
9,2,7,7
10,9,9,3
11,3,1,3
12,1,12,1
13,13,1,3
14,15,6,2
15,1,11,7
16,9,11,1
17,1,11,3
18,14,7,3
19,13,15,5
20,15,9,1
21,4,12,5
22,16,8,3
23,14,3,1
24,11,6,7
25,5,8,2
26,11,15,5
27,11,4,3
28,4,1,3
29,8,6,4
30,9,15,6
31,10,6,2
32,14,6,2
33,9,15,3
34,10,4,5
35,15,14,4
36,15,4,2
37,16,13,5
38,15,5,6
39,3,10,7
40,16,10,2
41,10,15,4
42,8,5,6
43,7,10,5
44,16,6,3
45,15,2,4
46,9,5,1
47,12,9,4
48,6,1,1
49,5,9,2
50,11,8,4
51,6,13,3
52,6,14,7
53,6,14,5
54,9,6,5
55,10,9,3
56,1,4,3
57,15,10,3
58,13,1,6
59,2,9,4
