name,x,y,z
1,4,12,4
2,11,4,3
3,5,1,5
4,5,11,5
5,13,3,3
6,11,9,4
7,13,9,6
8,15,9,6
9,12,5,6
10,3,9,4
11,10,9,4
12,6,9,4
13,13,6,4
14,16,7,6
15,8,12,2
16,10,7,6
17,11,4,5
18,10,12,6
19,9,14,4
20,9,11,5
21,16,14,7
22,6,7,2
23,15,10,6
24,13,15,5
25,13,7,7
26,4,6,6
27,3,8,6
28,16,15,7
29,7,5,5
30,12,15,2
31,14,5,4
32,1,8,7
33,9,3,1
34,2,2,6
35,10,9,1
36,9,13,7
37,11,1,3
38,10,9,6
39,8,12,7
40,9,1,7
41,2,4,1
42,14,13,5
43,3,10,6
44,10,10,7
45,12,9,4
46,5,11,1
47,11,15,4
48,16,13,3
49,11,14,2
50,10,1,5
51,9,7,6
52,3,11,5
53,4,7,4
54,4,15,3
55,15,12,1
56,11,7,7
57,5,5,3
58,7,4,5
59,2,7,1
