name,x,y,z
1,1,11,4
2,5,14,6
3,16,6,3
4,12,13,7
5,7,13,7
6,8,6,4
7,14,4,1
8,11,1,1
9,15,10,1
10,4,3,4
11,4,10,5
12,12,11,3
13,9,1,4
14,3,15,3
15,3,15,1
16,11,9,6
17,2,11,3
18,4,13,3
19,7,3,6
20,8,3,1
21,4,8,1
22,4,8,7
23,4,6,3
24,14,9,1
25,9,10,2
26,14,4,3
27,16,4,3
28,11,8,5
29,9,7,3
30,13,8,2
31,15,3,5
32,12,11,6
33,2,11,4
34,10,2,4
35,3,3,3
36,4,14,5
37,10,1,3
38,12,5,3
39,13,11,5
40,5,12,7
41,1,11,5
42,15,10,5
43,8,9,1
44,14,10,2
45,7,8,6
46,7,15,7
47,14,12,7
48,4,13,2
49,7,10,7
50,5,12,2
51,11,6,6
52,12,3,4
53,8,15,1
54,4,8,5
55,11,9,7
56,11,13,2
57,6,1,5
58,5,10,4
59,16,3,3
60,8,15,4
