name,x,y,z
1,11,1,3
2,14,1,1
3,14,13,2
4,10,10,1
5,15,2,3
6,12,11,2
7,1,13,3
8,4,7,6
9,8,4,1
10,5,5,3
11,11,4,4
12,9,7,3
13,10,12,6
14,13,5,5
15,7,6,1
16,14,2,5
17,10,9,1
18,14,14,5
19,8,12,4
20,2,4,1
21,16,15,4
22,8,7,1
23,10,1,3
24,5,6,7
25,14,1,4
26,12,4,3
27,9,11,6
28,6,6,7
29,2,11,7
30,1,1,2
31,7,4,1
32,12,15,7
33,4,15,2
34,9,9,2
35,3,3,6
36,14,1,2
37,10,14,7
38,5,11,1
39,16,6,6
40,10,3,7
41,6,3,5
42,14,10,5
43,1,3,6
44,1,11,3
45,8,8,1
46,7,15,1
47,8,15,2
48,4,2,6
49,15,15,6
50,16,10,4
51,4,3,5
52,11,15,2
53,4,1,6
54,10,2,5
55,7,7,6
56,5,7,4
57,9,8,2
58,16,7,6
59,11,10,1
60,15,11,6
