name,x,y,z
1,10,12,3
2,2,15,7
3,14,3,6
4,6,11,1
5,12,5,2
6,1,10,3
7,4,9,6
8,7,11,2
9,4,11,2
10,10,2,3
11,8,11,6
12,10,11,2
13,5,5,7
14,11,11,3
15,6,15,6
16,14,3,2
17,9,8,1
18,6,14,1
19,15,6,6
20,16,8,4
21,6,10,4
22,10,13,5
23,1,12,2
24,6,14,6
25,15,11,1
26,2,7,3
27,12,15,6
28,6,2,4
29,9,11,1
30,7,10,2
31,12,13,6
32,3,1,4
33,6,1,5
34,8,4,2
35,9,8,7
36,1,4,6
37,8,9,1
38,7,7,7
39,4,14,4
40,12,12,5
41,12,7,5
42,13,7,2
43,10,2,7
44,5,13,5
45,15,11,7
46,3,1,7
47,11,11,5
48,15,9,4
49,15,14,4
50,11,1,7
51,5,8,5
52,3,14,3
53,4,2,5
54,16,5,4
55,6,6,3
56,5,9,4
