name,x,y,z
1,10,1,3
2,3,13,3
3,7,8,1
4,8,8,5
5,15,8,7
6,16,10,1
7,11,6,2
8,12,4,6
9,6,6,1
10,8,10,5
11,7,6,5
12,13,10,2
13,8,13,1
14,14,10,2
15,1,12,1
16,11,9,1
17,6,15,2
18,6,7,2
19,15,13,2
20,10,15,5
21,9,7,2
22,12,15,5
23,9,7,3
24,5,15,4
25,13,3,1
26,10,5,6
27,12,4,2
28,13,14,6
29,5,14,6
30,1,15,6
31,7,5,4
32,3,1,2
33,11,14,7
34,14,10,5
35,3,2,7
36,1,9,7
37,9,9,1
38,15,13,7
39,13,10,7
40,15,3,5
41,14,8,5
42,5,10,3
43,5,5,2
44,2,6,2
45,13,9,7
46,11,5,7
47,10,15,3
48,7,4,3
49,5,12,1
50,6,9,5
51,5,5,5
52,2,12,1
53,14,11,3
54,6,14,5
55,13,3,2
56,9,6,4
