name,x,y,z
1,15,8,4
2,14,4,1
3,2,5,4
4,12,4,1
5,15,14,6
6,5,9,4
7,11,14,3
8,6,12,3
9,2,4,1
10,10,2,4
11,8,8,7
12,4,10,2
13,4,11,5
14,14,9,5
15,14,9,1
16,7,1,3
17,3,3,5
18,15,10,2
19,6,10,6
20,5,13,5
21,3,8,7
22,4,12,7
23,10,3,1
24,16,14,2
25,11,4,2
26,11,3,6
27,7,8,7
28,4,8,5
29,6,14,4
30,6,11,6
31,1,11,2
32,3,2,1
33,2,7,2
34,5,4,7
35,9,15,1
36,14,10,1
37,14,12,3
38,16,4,4
39,3,14,7
40,14,10,6
41,16,9,4
42,12,9,3
43,1,11,5
44,5,14,7
45,11,5,3
46,3,15,7
47,12,2,7
48,6,15,1
49,6,13,2
50,3,11,2
51,4,3,7
52,12,3,5
53,8,9,6
54,10,2,5
55,12,1,4
56,12,6,5
57,14,11,3
58,2,7,4
59,11,5,1
60,9,10,6
61,16,10,7
62,8,14,5
63,15,3,7
64,15,7,4
65,6,6,2
66,9,3,6
67,7,6,4
68,13,15,5
69,5,9,3
70,4,13,3
71,3,2,3
72,5,10,7
73,15,13,1
74,8,5,4
75,16,8,7
76,8,13,3
77,9,5,4
