name,x,y,z
1,1,2,7
2,5,11,3
3,9,2,5
4,5,12,5
5,4,1,5
6,5,2,3
7,1,1,3
8,12,9,3
9,7,12,7
10,4,6,3
11,11,4,3
12,10,10,5
13,2,4,3
14,4,2,5
15,12,12,3
16,9,2,1
17,16,15,2
18,9,14,7
19,14,5,2
20,10,7,2
21,6,7,4
22,5,3,5
23,8,14,5
24,13,8,1
25,11,13,2
26,8,7,5
27,1,11,7
28,7,9,7
29,8,11,1
30,6,6,5
31,3,13,3
32,8,8,7
33,11,12,5
34,7,9,2
35,7,5,2
36,2,7,2
37,16,4,7
38,13,15,5
39,5,6,4
40,2,13,5
41,4,9,3
42,2,6,3
43,9,5,2
44,6,13,1
45,2,3,4
46,6,12,4
47,6,10,7
48,1,2,1
49,14,1,1
50,5,7,6
51,14,2,4
52,14,11,4
53,3,10,4
54,6,13,2
55,2,9,5
56,1,10,2
57,11,5,3
58,4,3,5
59,14,3,7
60,3,7,3
61,4,12,4
62,12,12,7
63,7,6,5
64,15,3,6
65,8,10,5
66,8,12,1
67,16,5,5
68,5,6,7
69,15,10,7
70,14,9,3
71,11,15,5
72,11,15,6
73,10,15,3
74,1,14,7
75,15,13,7
76,3,14,1
77,1,1,7
78,11,9,1
79,5,12,6
80,6,4,2
81,9,6,7
82,4,13,1
83,16,10,5
