name,x,y,z
1,6,1,1
2,13,4,1
3,10,12,3
4,14,13,2
5,7,2,1
6,13,9,2
7,15,11,5
8,6,10,1
9,2,7,7
10,12,6,7
11,16,9,6
12,13,5,7
13,1,14,3
14,1,14,6
15,12,9,1
16,8,8,2
17,15,9,4
18,13,1,4
19,9,9,2
20,11,14,7
21,11,15,7
22,16,9,1
23,11,10,5
24,1,4,3
25,6,3,3
26,11,13,5
27,11,15,2
28,1,8,7
29,1,11,7
30,1,10,1
31,8,9,5
32,10,14,4
33,15,6,4
34,1,14,7
35,10,12,4
36,1,4,2
37,16,6,6
38,8,1,7
39,4,6,2
40,8,8,1
41,13,7,1
42,7,3,2
43,16,7,5
44,3,11,4
45,2,9,7
46,8,2,1
47,16,11,5
48,16,6,1
49,8,7,1
50,13,3,3
51,2,13,3
52,10,6,3
53,9,7,2
54,11,1,4
55,8,4,5
56,14,9,2
57,10,2,1
58,13,14,5
59,14,9,1
60,13,11,5
61,1,9,2
62,2,11,4
