name,x,y,z
1,8,12,4
2,12,9,2
3,15,3,2
4,12,11,7
5,16,5,5
6,4,12,6
7,4,12,1
8,15,10,6
9,7,3,1
10,5,1,7
11,7,3,6
12,15,8,7
13,13,4,2
14,8,5,3
15,15,1,3
16,14,14,2
17,16,6,7
18,12,9,5
19,10,5,6
20,16,10,3
21,16,6,4
22,16,5,7
23,2,15,3
24,3,5,7
25,2,12,2
26,15,9,4
27,10,11,2
28,5,1,4
29,5,5,3
30,14,7,4
31,3,14,5
32,7,9,3
33,1,2,1
34,11,15,4
35,9,10,6
36,1,9,4
37,1,5,4
38,14,5,3
39,11,13,3
40,10,15,7
41,14,10,2
42,14,13,1
43,7,15,2
44,11,5,1
45,7,12,6
46,9,2,1
47,10,9,2
48,16,14,1
49,4,13,4
50,10,8,7
51,6,9,4
52,12,11,2
53,5,3,7
54,8,7,1
55,1,12,3
56,12,12,7
57,13,1,4
58,11,13,5
59,8,13,4
60,1,12,6
61,7,1,7
62,15,3,1
