name,x,y,z
1,4,11,7
2,16,10,7
3,16,7,2
4,7,10,1
5,15,10,6
6,8,1,2
7,12,8,2
8,12,1,4
9,1,9,5
10,7,5,3
11,13,5,3
12,6,12,5
13,15,6,6
14,16,11,6
15,16,14,2
16,4,6,5
17,1,4,2
18,8,8,3
19,10,15,7
20,5,3,4
21,5,6,3
22,15,7,7
23,3,11,2
24,16,1,4
25,1,3,1
26,7,6,5
27,6,2,2
28,2,14,4
29,1,10,2
30,8,7,2
31,4,2,1
32,14,1,3
33,10,13,1
34,16,3,1
35,14,4,5
36,10,8,6
37,3,15,6
38,11,4,1
39,2,2,2
40,14,13,4
41,6,15,7
42,15,2,2
43,7,14,2
44,6,14,4
45,7,4,4
46,6,15,4
47,14,15,1
48,5,13,6
49,5,2,2
50,9,7,6
51,5,4,5
52,8,7,6
53,7,3,6
54,1,3,7
55,2,9,5
56,16,9,3
57,11,5,3
58,5,10,5
59,7,1,6
60,8,15,2
61,5,11,1
62,5,13,2
