name,x,y,z
1,2,3,7
2,14,15,6
3,15,6,4
4,7,1,7
5,4,3,5
6,8,14,2
7,14,10,3
8,13,3,3
9,6,4,1
10,8,7,3
11,10,12,2
12,16,10,4
13,13,7,6
14,4,9,2
15,8,4,6
16,3,9,1
17,10,14,2
18,9,15,3
19,13,11,1
20,2,14,5
21,4,12,5
22,3,7,6
23,2,14,7
24,8,1,6
25,5,3,4
26,3,13,6
27,2,12,2
28,5,3,5
29,12,8,1
30,5,10,2
31,13,14,2
32,12,11,3
33,14,14,1
34,3,9,5
35,14,7,6
36,5,9,2
37,6,2,1
38,13,10,6
39,7,14,7
40,12,10,7
41,16,6,1
42,4,2,1
43,6,15,1
44,3,4,6
45,16,9,2
46,15,14,5
47,4,8,5
48,10,14,1
49,8,3,4
50,7,11,5
51,16,11,5
52,9,3,4
53,2,15,6
54,3,4,5
55,3,10,7
56,13,8,3
57,2,15,7
58,8,11,7
59,7,12,3
60,6,14,4
61,6,13,1
62,9,12,1
63,14,1,3
64,10,10,7
65,14,3,7
66,16,3,5
67,5,12,3
68,5,6,1
69,16,5,6
70,4,7,3
71,2,11,5
72,12,10,6
73,8,13,5
74,11,9,1
75,4,3,6
76,6,11,7
77,2,13,2
78,10,2,6
79,5,15,2
80,6,2,3
81,14,13,7
82,15,1,1
83,5,10,5
84,15,10,2
