name,x,y,z
1,15,12,6
2,8,8,5
3,1,4,2
4,16,7,1
5,5,8,4
6,14,12,2
7,12,1,6
8,3,14,5
9,3,11,3
10,9,4,5
11,16,4,4
12,9,2,4
13,1,12,4
14,5,14,7
15,15,3,1
16,7,14,1
17,10,8,6
18,5,1,2
19,3,15,2
20,11,9,7
21,10,10,3
22,9,4,3
23,6,5,2
24,4,13,5
25,11,1,3
26,9,13,6
27,15,6,4
28,11,4,3
29,10,5,7
30,11,15,6
31,1,2,2
32,15,8,5
33,1,1,1
34,14,5,4
35,6,12,1
36,8,3,6
37,11,13,7
38,16,1,5
39,10,8,4
40,14,9,4
41,12,3,1
42,16,14,4
43,15,14,4
44,3,2,7
45,13,12,4
46,2,12,3
47,1,1,7
48,10,15,4
49,7,1,7
50,7,9,3
51,13,12,3
52,16,12,6
53,6,14,5
54,11,3,5
55,8,11,1
56,12,5,3
57,11,10,6
58,4,14,1
59,6,8,3
60,3,14,7
61,11,5,5
62,14,3,6
63,2,9,5
64,10,11,3
65,6,8,7
66,13,2,3
67,12,13,7
68,13,4,7
69,14,9,6
70,8,6,7
71,13,11,1
72,16,11,6
73,8,9,2
74,9,15,2
75,13,10,1
76,1,3,6
77,12,9,4
78,6,2,6
79,13,13,1
80,16,1,1
