name,x,y,z
1,9,8,2
2,11,8,4
3,6,4,5
4,7,2,6
5,7,11,3
6,11,7,3
7,12,3,3
8,11,9,1
9,3,13,2
10,8,5,5
11,11,14,4
12,8,10,5
13,14,6,7
14,16,6,4
15,8,11,3
16,16,1,2
17,14,13,1
18,7,11,5
19,7,7,7
20,15,6,2
21,6,15,7
22,3,8,7
23,16,15,1
24,2,9,2
25,6,2,6
26,13,4,4
27,1,11,7
28,7,15,7
29,6,12,4
30,14,11,3
31,16,6,7
32,13,10,1
33,6,8,5
34,16,3,4
35,7,11,4
36,7,15,5
37,5,14,3
38,9,12,4
39,9,11,2
40,4,11,1
41,9,13,2
42,4,12,6
43,6,9,3
44,5,9,4
45,10,10,7
46,14,8,3
47,6,8,2
48,9,9,2
49,1,9,5
50,7,8,6
51,11,11,2
52,1,3,4
53,12,13,5
54,8,12,4
55,4,5,3
56,9,1,7
57,2,7,1
58,3,1,7
59,3,3,7
60,8,6,2
61,3,14,5
62,15,13,6
63,5,1,3
64,9,9,5
65,8,15,2
66,8,9,1
67,3,4,4
68,1,11,6
69,5,12,1
70,11,11,4
71,11,5,2
72,16,5,1
73,14,10,5
74,7,3,4
75,7,3,6
76,11,15,3
77,4,4,4
78,15,5,4
79,4,13,4
80,6,11,4
