name,x,y,z
1,11,3,7
2,1,6,2
3,6,5,6
4,10,3,2
5,6,7,4
6,15,3,2
7,16,14,5
8,12,13,1
9,10,3,7
10,5,14,4
11,12,6,7
12,9,3,7
13,1,13,6
14,12,14,4
15,15,15,6
16,3,1,5
17,7,10,7
18,6,8,1
19,6,14,5
20,3,13,3
21,9,15,3
22,7,4,5
23,8,8,6
24,12,9,2
25,11,7,7
26,6,2,1
27,11,2,3
28,8,11,6
29,11,5,7
30,13,6,1
31,2,12,6
32,6,5,5
33,9,2,2
34,7,9,6
35,7,11,6
36,2,13,4
37,16,11,6
38,3,3,6
39,3,14,6
40,6,3,5
41,16,2,7
42,7,14,3
43,14,2,1
44,12,14,3
45,14,9,2
46,11,6,6
47,1,9,2
48,5,10,6
49,13,1,4
50,10,4,2
51,5,15,6
52,8,12,4
53,14,10,1
54,12,15,6
55,7,5,5
56,15,4,5
57,4,10,5
58,14,1,4
