name,x,y,z
1,11,3,2
2,4,14,2
3,15,11,4
4,2,6,1
5,16,13,4
6,6,6,1
7,6,9,1
8,11,2,3
9,5,5,4
10,15,8,6
11,3,9,7
12,16,5,1
13,14,10,5
14,13,12,2
15,14,8,6
16,14,7,1
17,7,4,1
18,13,12,7
19,2,9,3
20,11,13,1
21,1,2,6
22,8,12,3
23,9,6,7
24,3,15,6
25,5,12,3
26,7,14,3
27,5,5,5
28,16,4,5
29,6,5,6
30,1,1,7
31,10,13,3
32,7,1,7
33,2,11,3
34,5,12,1
35,8,7,2
36,1,14,6
37,8,14,5
38,1,2,2
39,12,2,1
40,3,14,5
41,14,3,6
42,3,1,4
43,13,8,3
44,11,10,5
45,11,15,3
46,12,7,5
47,10,1,4
48,7,8,6
49,1,11,1
50,6,10,2
51,4,13,6
52,2,2,4
53,14,3,7
54,7,9,4
55,15,14,6
56,5,15,1
57,8,3,2
58,4,8,2
59,5,10,6
60,11,7,6
61,7,12,2
62,16,9,6
63,8,12,1
64,11,11,6
65,15,13,1
66,12,7,4
67,16,2,4
68,9,13,7
69,9,11,2
70,16,7,7
71,16,14,2
72,10,12,7
73,14,13,2
74,11,5,3
75,8,15,6
76,3,5,6
77,3,12,7
78,2,2,7
79,13,10,5
