name,x,y,z
1,8,7,7
2,16,12,6
3,9,9,6
4,12,8,4
5,8,9,6
6,13,12,5
7,7,9,3
8,2,15,1
9,8,2,7
10,9,14,2
11,3,12,1
12,3,13,6
13,8,7,4
14,14,3,6
15,3,10,6
16,6,3,1
17,2,8,5
18,11,8,1
19,3,11,6
20,10,14,1
21,12,2,1
22,6,1,3
23,7,2,4
24,7,15,3
25,15,7,6
26,14,6,2
27,1,4,5
28,1,5,2
29,4,7,3
30,4,15,4
31,9,11,1
32,6,12,4
33,16,5,4
34,13,1,4
35,7,5,1
36,16,6,6
37,7,12,7
38,6,13,1
39,12,5,3
40,10,9,7
41,9,9,4
42,15,11,4
43,3,13,2
44,4,4,7
45,1,9,6
46,2,11,6
47,3,14,5
48,9,4,6
49,15,2,1
50,16,14,5
51,11,9,7
52,6,9,6
53,7,14,2
54,16,11,7
55,6,11,3
56,2,6,3
57,16,13,5
58,2,2,4
59,2,12,7
60,8,5,4
61,9,14,7
62,15,6,6
63,15,3,5
64,16,2,7
65,11,4,3
66,11,12,1
67,10,6,5
68,13,6,4
69,16,11,5
70,12,10,2
71,15,6,3
72,1,6,2
73,13,3,1
74,15,7,1
75,12,12,2
76,3,9,2
77,10,15,3
78,2,5,1
79,16,1,2
