name,x,y,z
1,14,9,5
2,11,3,5
3,9,11,4
4,4,3,1
5,6,5,1
6,6,11,5
7,8,4,1
8,1,13,5
9,13,2,2
10,5,5,2
11,14,15,7
12,8,7,3
13,10,1,1
14,16,11,4
15,10,11,7
16,13,7,5
17,2,8,2
18,1,3,2
19,5,2,5
20,8,2,7
21,16,1,7
22,14,11,1
23,13,9,4
24,16,12,5
25,2,5,6
26,4,5,6
27,7,8,6
28,16,11,3
29,9,10,6
30,7,1,5
31,14,8,1
32,4,13,3
33,10,8,1
34,13,14,1
35,5,6,4
36,16,4,2
37,12,14,7
38,10,9,2
39,16,6,4
40,2,11,1
41,9,4,4
42,10,8,3
43,16,7,3
44,8,2,1
45,5,9,6
46,12,1,5
47,11,5,2
48,2,13,4
49,9,12,4
50,13,10,7
51,11,13,4
52,14,4,7
53,1,14,6
54,13,12,7
55,6,8,5
56,9,14,2
57,15,11,5
58,10,4,6
59,9,9,4
60,3,7,1
61,16,5,5
62,16,6,1
63,6,2,1
64,15,9,3
65,3,3,1
66,15,4,7
67,1,14,4
68,9,15,1
69,12,6,1
70,10,6,3
71,9,5,1
72,10,3,1
73,4,9,4
74,7,3,1
75,12,13,5
76,3,8,3
77,6,14,5
78,14,14,1
79,14,10,2
